cuisine,id,salt,onions,olive_oil,water,garlic,sugar,garlic_cloves,butter,ground_black_pepper,all-purpose_flour,pepper,vegetable_oil,eggs,soy_sauce,kosher_salt,green_onions,tomatoes,large_eggs,carrots,unsalted_butter
cajun_creole,41363.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
italian,23437.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mexican,9291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,45423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
italian,31462.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
italian,45412.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
chinese,33048.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,42879.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
thai,6164.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
southern_us,37704.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
italian,29489.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
mexican,6115.0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
filipino,9829.0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
indian,36254.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
filipino,23839.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
italian,40283.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
italian,11108.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,42685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,23629.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
italian,36565.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
indian,42083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,26032.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,19811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
vietnamese,30382.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,49175.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mexican,41668.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,9206.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
southern_us,7322.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chinese,23637.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,43650.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
korean,45593.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
french,38706.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,38433.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
british,47826.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
indian,7171.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
chinese,18231.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
korean,34385.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
chinese,12340.0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
indian,33221.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
italian,43228.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
italian,3416.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,23636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,22822.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,801.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
korean,42007.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vietnamese,20792.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,44500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,19004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,41301.0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
moroccan,16712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
italian,28250.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
indian,34209.0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,1667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,48571.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,10074.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
southern_us,43711.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
chinese,6440.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cajun_creole,36583.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
french,10003.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
indian,24738.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,20039.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
southern_us,29446.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
french,45711.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
thai,45039.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mexican,46417.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mexican,48080.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
french,15882.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
italian,49263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,45956.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
french,40509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
greek,11665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,22997.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,44271.0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
filipino,29887.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,1764.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
moroccan,40300.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,45296.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
vietnamese,24365.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thai,34996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,47623.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mexican,26464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filipino,18329.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,43437.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
chinese,25375.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
italian,26631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,26172.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
korean,19747.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
russian,38346.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,31903.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
irish,12099.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
vietnamese,38717.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,30335.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
chinese,15171.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
cajun_creole,31425.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,36118.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
french,18190.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moroccan,33717.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
southern_us,15460.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,21052.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
chinese,35729.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,45841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,1182.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,15229.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
italian,31209.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spanish,18271.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,14202.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
italian,10111.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,1128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,37109.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,9952.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,11164.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
mexican,9852.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,45574.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
french,22581.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
spanish,9082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,30985.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
italian,42612.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,38754.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,45037.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japanese,33197.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
chinese,13005.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
mexican,18203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,10210.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thai,38581.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
chinese,32489.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mexican,26647.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
british,34240.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
japanese,8579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,49639.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,17120.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
southern_us,27213.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
indian,18621.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cajun_creole,35302.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
japanese,27648.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
greek,17658.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
chinese,24029.0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
thai,45990.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,20692.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
cajun_creole,37593.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,46635.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
italian,20149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazilian,623.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mexican,12048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,48523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,16797.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
french,23336.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
mexican,15645.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
greek,39904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
russian,35962.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,9138.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
irish,47406.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,30250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,26545.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jamaican,13554.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,44562.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
korean,3820.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
italian,49668.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,27688.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
italian,31969.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,33085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,20061.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,24552.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
mexican,27204.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
italian,8304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,28063.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
thai,38473.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
greek,84.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,12152.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,25201.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
italian,22633.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,41282.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,3040.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thai,29033.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,40224.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
irish,24640.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
japanese,49262.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,28657.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
italian,18842.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
mexican,27019.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
italian,2982.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
italian,33222.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
southern_us,39361.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
indian,13489.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,36461.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
french,20757.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
japanese,35136.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
southern_us,30327.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
italian,43455.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,36947.0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
british,28056.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,7530.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,47505.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
french,16520.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
moroccan,35311.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chinese,22833.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
korean,14398.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
indian,29168.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,22461.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,13615.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
italian,6360.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
mexican,40360.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,40182.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cajun_creole,31438.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
southern_us,31798.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
spanish,14342.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,14385.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vietnamese,14308.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
korean,33841.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
chinese,12830.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,23096.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
southern_us,34026.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
filipino,30835.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
filipino,15072.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
chinese,1121.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
italian,18376.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
italian,17815.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
southern_us,32878.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
british,24410.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
french,35010.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
mexican,37236.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,6967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,29316.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chinese,24947.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,7090.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
mexican,4615.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irish,48722.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
italian,32474.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
brazilian,26667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,32316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jamaican,38292.0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
irish,41733.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
italian,2799.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
italian,28442.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,26001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,22268.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,41763.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,11259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,19011.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
italian,2896.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
southern_us,16848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
spanish,961.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
italian,1066.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
moroccan,5687.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
french,23449.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mexican,45377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jamaican,11696.0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
french,36636.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
mexican,12951.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indian,42897.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
vietnamese,34784.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,28042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,5901.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
italian,42020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
filipino,23723.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
italian,30790.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
irish,42115.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
greek,26551.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
irish,5659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,23956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,46253.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vietnamese,6799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
italian,18528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,25539.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mexican,37742.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
thai,24771.0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
japanese,2846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indian,14720.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cajun_creole,18482.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
southern_us,13266.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mexican,9344.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
indian,44068.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mexican,35907.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
french,33161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mexican,27258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chinese,19095.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
italian,21156.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
mexican,15700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
korean,49047.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
moroccan,15264.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mexican,43665.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
italian,46391.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
southern_us,44556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
mexican,32781.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
italian,37258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
french,20195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
